audio_path,reference,wer,w2v_hyp,w2v_score
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,7,as is shone by the report of the comico nears to inquirer into the stat of the municipal corporations in a 1035,5431.886985301971
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,9,as is shone by the report of the comico nears to inquirer into the stat ove the municipal corporations in at teen 35,5431.845119476318
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,9,as is shone by the report of the comico nears to inquirer into the stat of the municipal corporations in at teen 30 fie,5431.836782455444
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,8,as is shone by the report of the comico nears to inquirer into the stat ove the municipal corporations in atten 35,5431.786655426025
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,8,as is shone by the report of the comico nears to inquirer into the stat of the municipal corporations in atten 30 fie,5431.778318405151
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,8,as is shone by the report of the comico nears to inquirer into thes stat of the municipal corporations in at 1035,5431.73740196228
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,8,as is shone by the report of the comico nears to inquirer into the stat of the municipal corporations in at 1035 e,5431.622500419617
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,8,as is shone by the report of the comico nears to inquirer into the stat of the municipal corporations in a 1030 fie,5431.589843273163
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,10,as is shone by the report of the comico nears to inquirer into the stat ove the municipal corporations in at teen 30 fie,5431.54797744751
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,9,as is shone by the report of the comico nears to inquirer into the stat ove the municipal corporations in atten 30 fie,5431.489513397217
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,9,as is shone by the report of the comico nears to inquirer into thes stat of the municipal corporations in at 1030 fie,5431.440259933472
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,9,as is shone by the report of the comico nears to inquirer into the stat ove the municipal corporations in at 1035 e,5431.333695411682
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,9,as is shone by the report of the comico nears to inquirer into the stat of the municipal corporations in at 1030 fie e,5431.325358390808
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,8,as is shone by the report of the comico nares to inquirer into the stat of the municipal corporations in at 1035 e,5431.092185974121
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,10,as is shone by the report of the comico nears to inquirer into the stat ove the municipal corporations in at 1030 fie e,5431.0365533828735
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,9,as is shone by the report of the comico nares to inquirer into the stat ove the municipal corporations in at 1035 e,5430.8033809661865
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,9,as is shone by the report of the comico nares to inquirer into the stat of the municipal corporations in at 1030 fie e,5430.7950439453125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,9,as is shone by the report of the comico nears to inquirer into the stat of the municipal corporations in at teen 35 e,5430.620941162109
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,8,as is shone by the report of the comico nears to inquirer into the stat of the municipal corporations in atten 35 e,5430.562477111816
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,10,as is shone by the report of the comico nares to inquirer into the stat ove the municipal corporations in at 1030 fie e,5430.506238937378
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,8,as is shone by the report of the comico nears to inquirer into the stat of the municipal corporations in a 1035 e,5430.374001979828
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,10,as is shone by the report of the comico nears to inquirer into the stat ove the municipal corporations in at teen 35 e,5430.332136154175
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,10,as is shone by the report of the comico nears to inquirer into the stat of the municipal corporations in at teen 30 fie e,5430.323799133301
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,9,as is shone by the report of the comico nears to inquirer into the stat ove the municipal corporations in atten 35 e,5430.273672103882
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,9,as is shone by the report of the comico nears to inquirer into the stat of the municipal corporations in atten 30 fie e,5430.265335083008
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,9,as is shone by the report of the comico nears to inquirer into thes stat of the municipal corporations in at 1035 e,5430.224418640137
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,9,as is shone by the report of the comico nears to inquirer into the stat of the municipal corporations in a 1030 fie e,5430.076859951019
