audio_path,reference,wer,w2v_hyp,w2v_score
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.02,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in ay 1035,5275.596390082832
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.03,as is shown by the report of the commissioners to enquire into the state of the municipal corporations in a 1035,5274.892504242657
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.03,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in at 1030 fie,5274.85032750785
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.02,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in atten 35,5274.789228570458
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.02,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in attend 35,5274.782242887017
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.03,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in at 1030 fire,5274.418868273494
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.03,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in at 1035 f,5274.38526740193
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.03,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in at 1035 s,5274.278382608886
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.04,as is shown by the report of the commissioners to inquire into the state of the municipal corporation as in a 1035,5274.123961358067
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.03,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in at then 35,5274.040750082728
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.03,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in ah then 35,5273.2205264639815
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.02,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in atene 35,5273.135232541558
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.02,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in athen 35,5272.730720775125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.02,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in at 1035s,5272.697094643113
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.02,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in attean 35,5272.313939211366
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.02,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in athens 35,5272.186888411043
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.02,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in eaten 35,5272.059919536112
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.03,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in a 1035 e,5271.16817178249
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.03,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in at 1030 fine,5271.0480893897975
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.03,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in at 1035 p,5271.041014012095
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.03,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in at 1035 d,5270.650283390876
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.02,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in alten 35,5270.572814571854
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.03,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in a 1030 fie,5269.981045492289
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.03,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in at 1035 eh,5269.764483062546
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0201.wav,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in 1835,0.03,as is shown by the report of the commissioners to inquire into the state of the municipal corporations in at 1030 fiver,5269.659381942745
