id,talk_id,speaker_id,reference,hypothesis,wer
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,now now this cartoon makes a lot of points it makes points about living in the moment as well and probably about doing things slowly but one point it makes is that whenever you are choosing one thing you are,now now the this cartoon max a lat of pointe at max t pointe about living in the moment as wel and probably about doing things slo ly but on th point it max is that when ever your chusing on finger n,0.10628019323671498
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,choosing not to do other things and those other things may have lots of attractive features and it is going to make what you are doing less attractive 3rd,chusing not to do other things and thos other things ma have lacs of attractive fears an is gondo make hat yor doing les atratus 3rd,0.09090909090909091
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,escalation of expectations this hit me when i went to replace my jeans i wear jeans almost all the time and there was a time when jeans came in one flavor,ec collation of expectations this hit me when i went to replace my genes i wer dens amost al he time and ther was a time when dens cam in won flave,0.08441558441558442
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,and you bought them and they fit like crap and they were incredibly uncomfortable and if you wore them long enough and washed them enough times they started to feel feel ok so i went to replace my jeans after years and years of wearing these old ones and i said i,and you bat em an they fit like crap an they wer incredibly un comte bal and if yu wore them long ano ad wah them anuff times hy started to fit filo cay so i went to replace my gens after yers an years of weringrode ons and i sad i,0.09505703422053231
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,you know i want a pair of jeans here is my size and the shopkeeper said do you want slim fit easy fit relaxed fit you want button fly or zipper fly you want stonewashed or acid washed do you want them distressed you want boot cut you want tapered blah blah blah on and on he went my jaw dropped and after i recovered i said i want the kind that used to be the only kind,yu ont gonta per gens hers my sis on thea shap caper said d you want slim fit easy fit relaxed fit hou want buton fly or sipar fly yu ant stown washt er assad washed you want im distressed yu ant blu cut you want taper blub lab l an an i went my gaw drap t and after i recover i said i wont the cinda yous to be the only cin,0.12737127371273713
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,he had no idea what that was,he had no idea what that wars,0.03571428571428571
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,so i spent an hour trying on all these damn jeans and i walked out of the store truth with the best fitting jeans i had ever had i did better all this choice made it possible for me to do better,so i spent an owr tring one al thes dam genes and i waked out of the store truth wit the best fitin gens i had ever hand i did beter al this choisy it possible for me to dde beter,0.09278350515463918
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,but i felt worse why i wrote a whole book to try and explain this to myself the reason is,batt i felt wors whi and er a hal bock to tri to explain thes to myself the reason is,0.11235955056179775
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,the reason i felt worse is that with all of these options available my expectations about how good a pair of jeans should be went up,the reason i felt wors is that with al of these options available my expectations about how good ta parients shold be went op,0.06060606060606061
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,i had very low exp i had no particular expectations when they only came in one flavor when they came in a 100 flavors damn it one of them should have been perfect and what i got was good but it was not perfect and so i compared what i got to what i expected,i had very low exter i had no particular expectations whan the only cam in one flavor when they came n a 100 flavors dam at on of them shoul av ben perfect and whan i gat was good but it was int perfect and so i compared what i gat to what i expected,0.058365758754863814
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,and what i got was disappointing in comparison to what i expected adding options to people is lives,and what i gat was dis 0 pointing in comparison to what i expected adding options to peoples lives,0.06060606060606061
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,can not help but increase the expectations people have about how good those options will be and what that is going to produce is less satisfaction with results even when they are good results nobody in the world of marketing knows this,cant help but increase the expectations people have about how good thoas options wil be and what thats goin to prods is les satisfaction with with results even when ther god resale no body in the world of marcoing knows this,0.06808510638297872
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,cause if they did,cas if they did,0.058823529411764705
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,you would not all know what this was about the truth is more like this,yu woud nd al now hat thes was about the thruth is mor like this,0.12857142857142856
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,the reason that everything was better back when everything was worse is that when everything was worse it was actually possible for people to have experiences that were a pleasant surprise,the reason that evry thing was beter back when evry thing was wors is that when evry thing was wors it was actually possible fore people to have experiences that were a pleasent sir pries,0.06914893617021277
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,nowadays the world we live in we affluent industrialized citizens with perfection the expectation the best you can ever hope for is that this stuff is as good as you expect it to be,now a days the world whe livin we afloat industrialized sits ons with perfection the expectation the best you can ever hope fore is that sutch stoff is is good as yo expected to b,0.09392265193370165
