id,talk_id,speaker_id,reference,hypothesis,wer
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,he had no idea what that was,he had no idea what that was,0.0
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,so i spent an hour trying on all these damn jeans and i walked out of the store truth with the best fitting jeans i had ever had i did better all this choice made it possible for me to do better,so i spent an ower trying on all these dames and i walked out of the store truth with the best fitting jeans i had ever had i did better all this choice made it possible for me to do better,0.015463917525773196
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,but i felt worse why i wrote a whole book to try and explain this to myself the reason is,but i felt worse why and er hull book to try to explain this to myself the reason is,0.056179775280898875
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,the reason i felt worse is that with all of these options available my expectations about how good a pair of jeans should be went up,the reason i felt worse is that with all of these options available my expectations about how good the parents should be went up,0.030303030303030304
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,i had very low exp i had no particular expectations when they only came in one flavor when they came in a 100 flavors damn it one of them should have been perfect and what i got was good but it was not perfect and so i compared what i got to what i expected,i had very low ere i had no particular expectations when they only came in one flavor when they came a 100 flavors dam at one of them should be perfect and when i got was good but it was in perfect and so i compare what i got to what i expected,0.03501945525291829
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,and what i got was disappointing in comparison to what i expected adding options to people is lives,and what i got was disappointing in comparison to what i expected adding sons to peoples lives,0.030303030303030304
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,can not help but increase the expectations people have about how good those options will be and what that is going to produce is less satisfaction with results even when they are good results nobody in the world of marketing knows this,can not help but increase the expectations people have about how good those actions will be and what that is goin to words is less satisfaction with with results even when her good results nobody in the world of marketing knows this,0.02553191489361702
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,cause if they did,because if they did,0.058823529411764705
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,you would not all know what this was about the truth is more like this,you would not allow that this was about the truth is more like this,0.04285714285714286
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,the reason that everything was better back when everything was worse is that when everything was worse it was actually possible for people to have experiences that were a pleasant surprise,the reason that everything was better back when everything was worse is that when everything was worse it was actually possible for people to have experiences that were a pleasant surprise,0.0
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,nowadays the world we live in we affluent industrialized citizens with perfection the expectation the best you can ever hope for is that this stuff is as good as you expect it to be,now a days the world we live in we affluent industrialized sins with perfection the expectation the best you can ever hope for is that such stuff is as good as you expected to be,0.03867403314917127
<F0_M>,BarrySchwartz_2005G,Barry_Schwartz,you will never be pleasantly surprised because your expectations my expectations have gone through the roof the secret to happiness this is what you all came for the secret to happiness is low expectations,you will never be pleasantly surprised because your expectations my expectations have gone through the roof the secret to happiness this is what you came for the secret the happiness is low expectations,0.00975609756097561
