audio_path,reference,wer,whisper_hypothesis,whisper_sum_logprob,gtts_ll,gtts_prior,gtts_delta
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0223.wav,"Oswald's Marine training in marksmanship, his other rifle experience and his established familiarity with this particular weapon",0.2352941176470588,"Oswald's marine training in Marc'smanship, his other rifle experience, and his established familiarity with this particular weapon.",-9.376852989196776,13370.28125,-87349.9296875,100720.2109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0223.wav,"Oswald's Marine training in marksmanship, his other rifle experience and his established familiarity with this particular weapon",0.1764705882352941,"Oswald's marine training in marksmanship, his other rifle experience, and his established familiarity with this particular weapon.",-12.631994247436523,13316.8984375,-87396.8828125,100713.78125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ029-0032.wav,"According to O'Donnell, quote, we had a motorcade wherever we went, end quote.",0.1538461538461538,"According to O'Donnell, quote, we had a motorcade wherever we went. End quote.",-6.854315757751465,6181.82421875,-51513.34765625,57695.171875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ029-0032.wav,"According to O'Donnell, quote, we had a motorcade wherever we went, end quote.",0.0,"According to O'Donnell, quote, we had a motorcade wherever we went, end quote.",-12.334617614746094,7000.33203125,-51529.9765625,58530.30859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ029-0032.wav,"According to O'Donnell, quote, we had a motorcade wherever we went, end quote.",0.2307692307692307,"According to O'Donnell, quote, we had a motorcade wherever we went. End quote,",-12.482449531555176,6474.9375,-51499.59375,57974.53125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ029-0032.wav,"According to O'Donnell, quote, we had a motorcade wherever we went, end quote.",0.2307692307692307,"According to O'Donnell, quote, we had a motorcade wherever we went. End quote!",-12.888213157653809,6608.17578125,-51512.65625,58120.83203125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ029-0032.wav,"According to O'Donnell, quote, we had a motorcade wherever we went, end quote.",0.2307692307692307,"According to O'Donnell, quote, we had a motorcade wherever we went. End quote.""",-13.265339851379396,6614.41015625,-51526.3359375,58140.74609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ029-0032.wav,"According to O'Donnell, quote, we had a motorcade wherever we went, end quote.",0.0769230769230769,"according to O'Donnell, quote, we had a motorcade wherever we went, end quote.",-13.685129165649414,6608.67578125,-51501.96875,58110.64453125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,"Dr. Clark, who most closely observed the head wound,",0.2222222222222222,"Dr. Clark, who most closely observed the head-wound.",-6.200683116912842,3874.546875,-30541.8125,34416.359375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,"Dr. Clark, who most closely observed the head wound,",0.2222222222222222,"Dr. Clark, who most closely observed, the head wound.",-6.4803547859191895,3723.931640625,-30571.095703125,34295.02734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,"Dr. Clark, who most closely observed the head wound,",0.2222222222222222,"Dr. Clark, who most closely observed, the head won't.",-6.657537937164307,3702.9375,-30581.53125,34284.46875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,"Dr. Clark, who most closely observed the head wound,",0.1111111111111111,"Dr. Clark, who most closely observed the head won't.",-6.729774475097656,3360.80859375,-30570.88671875,33931.6953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,"Dr. Clark, who most closely observed the head wound,",0.2222222222222222,"Dr. Clark, who most closely observed the head, won't.",-7.127497673034668,3353.09375,-30563.71484375,33916.80859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,"Dr. Clark, who most closely observed the head wound,",0.2222222222222222,"Dr. Clark, who most closely observed the headwound.",-7.314945220947266,3690.40625,-30559.91015625,34250.31640625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,"Dr. Clark, who most closely observed the head wound,",0.2222222222222222,"Dr. Klark, who most closely observed the head wound.",-8.386712074279785,3332.94921875,-30573.76171875,33906.7109375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,"Dr. Clark, who most closely observed the head wound,",0.2222222222222222,"Dr. Clark, who most closely observed the headwond.",-8.390398025512695,3482.5703125,-30561.1640625,34043.734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,"Dr. Clark, who most closely observed the head wound,",0.3333333333333333,"Dr. Clarke, who most closely observed, the head wound.",-8.563769340515137,3311.97265625,-30575.046875,33887.01953125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,"Dr. Clark, who most closely observed the head wound,",0.2222222222222222,"Dr. Clarke, who most closely observed the head won't.",-8.968273162841797,3368.982421875,-30627.419921875,33996.40234375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,"Dr. Clark, who most closely observed the head wound,",0.1111111111111111,"Dr. Clark, who most closely observed the head wound.",-8.972024917602539,3310.744140625,-30569.681640625,33880.42578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,"Dr. Clark, who most closely observed the head wound,",0.2222222222222222,"Dr. Clark, who most closely observed the head-wound,",-8.975107192993164,3387.95703125,-30529.71875,33917.67578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,"Dr. Clark, who most closely observed the head wound,",0.2222222222222222,"Dr. Clark, who most closely observed the head-wound...",-9.063255310058594,3597.638671875,-30602.255859375,34199.89453125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ031-0070.wav,"Dr. Clark, who most closely observed the head wound,",0.2222222222222222,"Dr. Clark, who most closely observe, the head wound.",-9.179720878601074,3546.16796875,-30576.5546875,34122.72265625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,"Euins, who was on the southwest corner of Elm and Houston Streets testified that he could not describe the man he saw in the window.",0.16,"Euens, who was on the southwest corner of Elleman Houston streets, testified that he could not describe the man he saw in the window.",-13.269248962402344,11112.796875,-82292.046875,93404.84375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ034-0198.wav,"Euins, who was on the southwest corner of Elm and Houston Streets testified that he could not describe the man he saw in the window.",0.2,"UNs, who was on the south-west corner of Elman Houston streets, testified that he could not describe the man he saw in the window.",-13.625800132751465,10758.0,-82403.4375,93161.4375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ026-0068.wav,"Energy enters the plant, to a small extent,",0.125,"Energy enters the plant, to a small extent.",-7.084497451782227,3984.728515625,-28543.19921875,32527.927734375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ026-0068.wav,"Energy enters the plant, to a small extent,",0.25,"energy enters the plant, to a small extent.",-7.471105098724365,4271.458984375,-28544.892578125,32816.3515625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ026-0068.wav,"Energy enters the plant, to a small extent,",0.5,The energy enters the plant to a small extent.,-8.667951583862305,4132.466796875,-28547.955078125,32680.421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ026-0068.wav,"Energy enters the plant, to a small extent,",0.25,Energy enters the plant to a small extent.,-8.963556289672852,4289.4921875,-28524.91796875,32814.41015625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ026-0068.wav,"Energy enters the plant, to a small extent,",0.375,energy enters the plant to a small extent.,-9.277385711669922,4400.005859375,-28531.810546875,32931.81640625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0075.wav,once you know that you must put the crosshairs on the target and that is all that is necessary.,0.0526315789473684,"once you know that you must put the crosshairs on the target, and that is all that is necessary.",-9.323542594909668,7856.8984375,-49202.74609375,57059.64453125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0075.wav,once you know that you must put the crosshairs on the target and that is all that is necessary.,0.1052631578947368,"Once you know that you must put the crosshairs on the target, and that is all that is necessary.",-9.58279514312744,7705.64453125,-49213.8984375,56919.54296875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ039-0075.wav,once you know that you must put the crosshairs on the target and that is all that is necessary.,0.1578947368421052,Once you know that you must put the crosshairs on the target. And that is all that is necessary.,-9.932868003845217,7711.18359375,-49195.8203125,56907.00390625
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ004-0096.wav,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized,0.25,The fatal consequences we're of might be prevented if the justices of the peace were duly authorised.,-11.44841194152832,3792.47265625,-57393.828125,61186.30078125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ004-0096.wav,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized,0.25,The fatal consequences we're of might be prevented if the justices of the peace were duly authorized.,-12.610184669494627,3497.65625,-57433.33984375,60930.99609375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ004-0096.wav,the fatal consequences whereof might be prevented if the justices of the peace were duly authorized,0.3125,The fatal consequences we're of might be prevented if the justices of the piece were duly authorized.,-13.430482864379885,3962.921875,-57451.046875,61413.96875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0014.wav,"Speaking on a debate on prison matters, he declared that",0.4,"speaking on a debate, on prison matters. He declared that",-8.239691734313965,5133.67578125,-38133.625,43267.30078125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0014.wav,"Speaking on a debate on prison matters, he declared that",0.3,speaking on a debate on prison matters. He declared that,-11.131399154663086,5347.3046875,-38152.9375,43500.2421875
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0014.wav,"Speaking on a debate on prison matters, he declared that",0.0,"Speaking on a debate on prison matters, he declared that",-11.874017715454102,5438.05078125,-38107.8125,43545.86328125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ005-0014.wav,"Speaking on a debate on prison matters, he declared that",0.1,"speaking on a debate on prison matters, he declared that",-12.19606590270996,4903.8671875,-38124.390625,43028.2578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0161.wav,he was reported to have fallen away to a shadow.,0.1,He was reported to have fallen away to a shadow.,-8.644987106323242,3497.654296875,-29129.744140625,32627.3984375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ012-0161.wav,he was reported to have fallen away to a shadow.,0.0,he was reported to have fallen away to a shadow.,-10.403806686401367,3472.365234375,-29120.140625,32592.505859375
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,His disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.15,"His disappearance gave color and substance to evil reports, already in circulation, that the will and conveyance above referred to.",-9.310554504394531,13548.1015625,-84464.65625,98012.7578125
/fastdata/acq22mc/data/LJSpeech-1.1/wavs/LJ018-0239.wav,His disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to,0.05,His disappearance gave color and substance to evil reports already in circulation that the will and conveyance above referred to.,-10.357064247131348,13287.6328125,-84368.421875,97656.0546875
